name,domain,phone,address,city,state,zip,clia_number,certified_at,certificate_type,site_count,test_volume,classification_codes,segments,lab_type,cms_facility_type_code,cms_facility_type_name,russian_candidate
JORGE A PATINO MD PA,,9565423200,5460 NORTH PAREDES LINE ROAD  SUITE 198,BROWNSVILLE,TX,78526,45D0990053,2025-12-03,Compliance,0,6500,,unspecified,POL,21,physician_office,False
COLORECTAL ASSOCIATES OF TEXAS,,9726120430,1705 OHIO DRIVE SUITE 100,PLANO,TX,75093,45D0990335,2025-04-02,Compliance,0,6000,,unspecified,POL,21,physician_office,False
DERMATOLOGIC SURGERY CENTER OF HOUSTON,,7139816222,"7737 SOUTHWEST FREEWAY, SUITE 930",HOUSTON,TX,77074,45D0990370,2025-06-20,Compliance,0,1000,,unspecified,POL,21,physician_office,False
FILOSA CHILDRENS CLINIC,,9565856300,1240 BUSINESS 83 SUITE B,MISSION,TX,78572,45D0991906,2025-01-21,Compliance,0,2500,,unspecified,POL,21,physician_office,False
ARTHRITIS & OSTEOPOROSIS ASSOCIATES LLP,,8067712400,5220 80TH STREET,LUBBOCK,TX,79424,45D0994844,2025-10-09,Compliance,0,408201,,unspecified,POL,21,physician_office,False
G ATHANASI ORFANOS MD PEDIATRICS,,9566829559,2703 W TRENTON,EDINBURG,TX,78539,45D0995218,2025-10-07,Compliance,0,18000,,unspecified,POL,21,physician_office,False
"OB/GYN OF HOUSTON, LLP",,7137968334,6410 FANNIN # 200,HOUSTON,TX,77030,45D1000448,2025-10-22,Compliance,0,1000,,unspecified,POL,21,physician_office,False
G SCOT JOHNSON MD PA,,9566314444,5110   NORTH 10TH STREET  SUITE E,MCALLEN,TX,78504,45D1004466,2025-01-22,Compliance,0,40980,,unspecified,POL,21,physician_office,False
JORGE MAZZINI MD,,9565480442,765 PAREDES LINE RD SUITE A,BROWNSVILLE,TX,78521,45D1009254,2025-04-08,Compliance,0,7920,,unspecified,POL,21,physician_office,False
"SILSBEE FAMILY MEDICINE, PA",,4093861200,280 HWY 418 EAST,SILSBEE,TX,77656,45D1010541,2025-07-01,Compliance,0,12000,,unspecified,POL,21,physician_office,False
"CHRIS BURLING MD, PA",,9035759500,618 N JEFFERSON SUITE 1,MOUNT PLEASANT,TX,75455,45D1016874,2025-06-11,Compliance,0,3850,,unspecified,POL,21,physician_office,False
MARTIN GARZA MD PA,,9562872100,3521 W FREDDY GONZALEZ SUITE B,EDINBURG,TX,78539,45D1018587,2025-07-22,Compliance,0,2064,,unspecified,POL,21,physician_office,False
US DERMATOLOGY PARTNERS GEORGETOWN,,5128199910,"700 SAN GABRIEL VILLAGE BLVD, STE 105",GEORGETOWN,TX,78626,45D1021286,2025-07-10,Compliance,0,470,,unspecified,POL,21,physician_office,False
"ALL CHILDREN'S PEDIATRIC CLINIC, PA",,9563819200,1313 S CLOSNER SUITE # A,EDINBURG,TX,78539,45D1032356,2025-06-12,Compliance,0,30080,,unspecified,POL,21,physician_office,False
CLINICA FAMILIAR SAN JOSE PA,,9568259757,8030 N FM 1015 STE B,MERCEDES,TX,78570,45D1042724,2025-05-13,Compliance,0,9360,,unspecified,POL,21,physician_office,False
"MICHAEL MCGUINESS, MD, PA",,9723164555,6000 W SPRING CREEK SUITE 200,PLANO,TX,75024,45D1046365,2026-02-05,Compliance,0,7000,,unspecified,POL,21,physician_office,False
"KAREN A LUND,MD PA",,9726080330,6100 WINDHAVEN PKWY,PLANO,TX,75093,45D1047438,2026-01-20,Compliance,0,710,,unspecified,POL,21,physician_office,False
VALLEY DAY AND NIGHT CLINIC,,9565461000,1755 W PRICE RD,BROWNSVILLE,TX,78520,45D1047501,2025-10-28,Compliance,0,164008,,unspecified,POL,21,physician_office,False
TCP SUGAR LAND,,2814913636,"15400 SOUTHWEST FREEWAY, # 300",SUGAR LAND,TX,77478,45D1052700,2025-07-17,Compliance,0,6894,,unspecified,POL,21,physician_office,False
"SKIN SURGERY CENTER OF HOUSTON,THE",,7139840010,"915 GESSNER, #640",HOUSTON,TX,77024,45D1053936,2025-07-31,Compliance,0,250,,unspecified,POL,21,physician_office,False
"WOODLANDS SKIN SURGERY CENTER, PA,THE",,2813648844,3786 FM 1488 SUITE 200,CONROE,TX,77384,45D1056427,2025-06-30,Compliance,0,1000,,unspecified,POL,21,physician_office,False
TRU-SKIN DERMATOLOGY,,5124510139,3500 JEFFERSON STREET SUITE 200,AUSTIN,TX,78731,45D1056432,2025-02-06,Compliance,0,140,,unspecified,POL,21,physician_office,False
US DERMATOLOGY PARTNERS,,5122803939,9701 BRODIE LANE SUITE A 106,AUSTIN,TX,78748,45D1058590,2025-12-11,Compliance,0,632,,unspecified,POL,21,physician_office,False
FORT BEND SKIN CANCER CENTER,,2819806647,15400 S W FRWY SUITE 150,SUGAR LAND,TX,77478,45D1060428,2025-07-08,Compliance,0,1600,,unspecified,POL,21,physician_office,False
FUAD ZAYED MDPA,,9564320150,3012 E MAIN AVE STE F,ALTON,TX,78573,45D1064012,2025-02-25,Compliance,0,15000,,unspecified,POL,21,physician_office,False
FEM CENTRE,,8174212922,"6221 COLLEYVILLE BLVD, SUITE 100",COLLEYVILLE,TX,76034,45D1065032,2025-02-20,Compliance,0,107082,,unspecified,POL,21,physician_office,False
MANSFIELD DERMATOLOGY,,8175390959,130 REGENCY PARKWAY,MANSFIELD,TX,76063,45D1066135,2026-02-13,Compliance,0,150,,unspecified,POL,21,physician_office,False
DERMATOLOGY & SKIN CANCER SURGERY CENTER,,9723909002,1790 N STONEBRIDGE DRIVE,MCKINNEY,TX,75071,45D1070017,2025-07-09,Compliance,0,1450,,unspecified,POL,21,physician_office,False
GUAJIRA FAMILY CLINIC,,9562878500,404 S 18TH SUITE A,EDINBURG,TX,78539,45D1073299,2025-11-18,Compliance,0,4320,,unspecified,POL,21,physician_office,False
COASTAL SPINE AND PAIN INSTITUTE PLLC,,4098924600,"16922 TELGE RD, SUITE 2A",CYPRESS,TX,77429,45D1087627,2025-07-31,Compliance,0,12000,,unspecified,POL,21,physician_office,False
SPRING DERMATOLOGY,,8327173376,20311 KUKENDAHL RD,SPRING,TX,77379,45D1088945,2025-05-19,Compliance,0,215,,unspecified,POL,21,physician_office,False
US DERMATOLOGY PARTNERS CORSICANA,,9038750413,"401 HOSPITAL DRIVE, SUITE 100",CORSICANA,TX,75110,45D1095601,2025-05-19,Compliance,0,3000,,unspecified,POL,21,physician_office,False
"ROBERT T GARBACZ, DO",,9407673376,5 EUREKA CIR SUITE D,WICHITA FALLS,TX,76308,45D1096108,2025-04-07,Compliance,0,1600,,unspecified,POL,21,physician_office,False
M & M PEDIATRICS,,9563505255,4365 S EXPRESSWAY 77/83 SUITE 700,BROWNSVILLE,TX,78520,45D1097486,2025-05-13,Compliance,0,15602,,unspecified,POL,21,physician_office,False
VITALOGY SKINCARE DBA (CEDAR PARK),,5127633770,1610 EAST WHITESTONE BLVD,CEDAR PARK,TX,78613,45D1097978,2025-08-12,Compliance,0,145,,unspecified,POL,22,other_practitioner,False
SURGICAL DERMATOLOGY ASSOCIATES,,9405910900,"4851 SOUTH I-35, SUITE 101",CORINTH,TX,76210,45D1099774,2025-05-28,Compliance,0,775,,unspecified,POL,21,physician_office,False
TEXARKANA GASTROENTEROLOGY CONSULTANTS PA,,9037928030,1920 MOORES LN STE A,TEXARKANA,TX,75503,45D1102394,2025-03-12,Compliance,0,3500,,unspecified,POL,21,physician_office,False
AUSTIN DERMATOLOGIC SURGERY,,5125040873,"5235 OVERPASS ROAD, SUITE 200",BUDA,TX,78610,45D1102639,2025-03-12,Compliance,0,500,,unspecified,POL,21,physician_office,False
WESTLAKE DERMATOLOGY & COSMETIC SURGERY,,8306934800,800 S HIGHWAY 281,MARBLE FALLS,TX,78654,45D1103581,2025-07-24,Compliance,0,110,,unspecified,POL,21,physician_office,False
DERMATOLOGY & SKIN SURGERY INSTITUTE,,9727125100,"3535 VICTORY GROUP WAY, SUITE 200",FRISCO,TX,75034,45D1104492,2025-07-18,Compliance,0,1500,,unspecified,POL,21,physician_office,False
"WOODLANDS SKIN SURGERY, PA,THE",,2813648844,13325 HARGRAVE ROAD SUITE 130,HOUSTON,TX,77070,45D1106366,2025-01-16,Compliance,0,250,,unspecified,POL,21,physician_office,False
VITALOGY SKINCARE DBA (BASTROP),,5127633770,208 W SH 71,BASTROP,TX,78602,45D2001026,2025-08-12,Compliance,0,279,,unspecified,POL,22,other_practitioner,False
"EPIPHANY DERMATOLOGY, PA",,8174896789,912 FOSTER LANE #200,WEATHERFORD,TX,76086,45D2007100,2025-06-13,Compliance,0,430,,unspecified,POL,21,physician_office,False
CARE FERTILITY,,8179241572,1250 8TH AVENUE SUITE 365,FORT WORTH,TX,76104,45D2008505,2025-08-29,Compliance,0,150,,unspecified,POL,21,physician_office,False
ARTHRITIS & OSTEOPOROSIS CLINIC OF BRAZOS VALLEY,,9796968000,"1725 BIRMINGHAM RD, STE 200",COLLEGE STATION,TX,77845,45D2010850,2025-12-17,Compliance,0,11660,,unspecified,POL,21,physician_office,False
"EPIPHANY DERMATOLOGY, PA",,5128689800,1900 SCENIC DRIVE SUITE 2208,GEORGETOWN,TX,78626,45D2011224,2025-06-17,Compliance,0,300,,unspecified,POL,21,physician_office,False
BROWNSVILLE URGENT CARE OF PEDIATRICS PLLC,,9565445557,2050 NORTH EXPRESSWAY,BROWNSVILLE,TX,78521,45D2011800,2025-04-29,Compliance,0,84474,,unspecified,POL,21,physician_office,False
"PAOLA WIERNIK, MD PLLC",,9566680700,5513 N MCCOLL ROAD,MCALLEN,TX,78504,45D2012117,2025-02-26,Compliance,0,12672,,unspecified,POL,21,physician_office,False
BOYS AND GIRLS PEDIATRIC CLINIC PA,,9569432600,1710 HWY 100,PORT ISABEL,TX,78578,45D2014416,2025-04-09,Compliance,0,8640,,unspecified,POL,21,physician_office,False
TRU-SKIN DERMATOLOGY,,5124510139,3101 HWY 71 EAST SUITE 203,BASTROP,TX,78602,45D2019934,2025-02-06,Compliance,0,150,,unspecified,POL,21,physician_office,False
"SKIN CANCER CONSULTANTS, PA",,9722396999,"12200 PARK CENTRAL DRIVE, SUITE 215",DALLAS,TX,75251,45D2021787,2025-05-28,Compliance,0,1250,,unspecified,POL,21,physician_office,False
ENT ASSOCIATES OF TEXAS,,9725260320,4401 COIT RD #411,FRISCO,TX,75035,45D2025881,2025-06-10,Compliance,0,252,,unspecified,POL,21,physician_office,False
"TEXAS DERMATOLOGY & SKIN CANCER CENTER, PLLC",,4697574410,6751 HORIZON ROAD,HEATH,TX,75032,45D2026119,2025-09-04,Compliance,0,1100,,unspecified,POL,21,physician_office,False
"ANDREW CHUNG MD, PLLC",,2148234200,3600 GASTON AVE #755,DALLAS,TX,75246,45D2030207,2025-07-08,Compliance,0,67500,,unspecified,POL,21,physician_office,False
"EPIPHANY DERMATOLOGY, PA",,9035939474,1038 S FLEISHEL AVE,TYLER,TX,75701,45D2030884,2025-05-27,Compliance,0,400,,unspecified,POL,21,physician_office,False
TEXAS ARTHRITIS AND RHEUMATOLOGY SPECIALISTS,,9035619255,5777 NEW COPELAND RD STE 100,TYLER,TX,75703,45D2035824,2025-12-22,Compliance,0,8812,,unspecified,POL,21,physician_office,False
"DFW SKIN SURGERY CENTER, PLLC",,8173036647,"1115 W RANDOL  MILL ROAD, SUITE 200",ARLINGTON,TX,76012,45D2036772,2026-03-27,Compliance,0,500,,unspecified,POL,21,physician_office,False
SANOVA  DERMATOLOGY,,5128373376,12319 N MOPAC EXPWY BLDG C STE 100,AUSTIN,TX,78758,45D2037209,2026-02-06,Compliance,0,1000,,unspecified,POL,21,physician_office,False
FARADY DERMATOLOGY ASSOCIATES DBA CENTRAL,,5127863498,2700 WEST ANDERSON LN # 403,AUSTIN,TX,78757,45D2039339,2025-05-30,Compliance,0,417,,unspecified,POL,21,physician_office,False
"MORRELL DERMATOLOGY, PA",,4098983900,3560 DELAWARE SUITE 901,BEAUMONT,TX,77706,45D2042281,2025-08-07,Compliance,0,550,,unspecified,POL,21,physician_office,False
"BEE CAVES PEDIATRICS,PA",,5123287666,"2501 RR 620 SOUTH, SUITE 220",LAKEWAY,TX,78734,45D2042515,2026-02-19,Compliance,0,1000,,unspecified,POL,21,physician_office,False
SPRING CREEK UROLOGY SPECIALISTS LLC,,9364411005,1020 RIVERWOOD CT STE 330,CONROE,TX,77304,45D2043109,2025-10-21,Compliance,0,20000,,unspecified,POL,21,physician_office,False
"INTERNAL MEDICINE ASSOC & ARASH TIRANDAZ, MD",,9729817500,6124 W PARKER RD SUITE 234,PLANO,TX,75093,45D2069134,2025-11-07,Compliance,0,232300,,unspecified,POL,21,physician_office,False
BOYS AND GIRLS URGENT CARE PA,,9563502273,5005 IBC CIRCLE,BROWNSVILLE,TX,78526,45D2070035,2025-04-30,Compliance,0,10800,,unspecified,POL,21,physician_office,False
FRIENDSWOOD DERMATOLOGY,,2814823376,6 OAKTREE STREET,FRIENDSWOOD,TX,77546,45D2070536,2025-05-01,Compliance,0,1000,,unspecified,POL,21,physician_office,False
WACO DERMATOLOGY,,2543996941,6609 SANGER AVE,WACO,TX,76710,45D2080177,2025-04-07,Compliance,0,240,,unspecified,POL,21,physician_office,False
TEXAS MOHS SURGERY & SKIN CANCER CENTER PLLC,,2143965227,"411 N WASHINGTON AVENUE, SUITE 1200",DALLAS,TX,75246,45D2081893,2025-09-30,Compliance,0,1000,,unspecified,POL,21,physician_office,False
"WESTGATE SKIN & CANCER, PLLC",,5128152559,"4401 WESTGATE BLVD, STE 120",AUSTIN,TX,78745,45D2082196,2025-09-09,Compliance,0,165,,unspecified,POL,21,physician_office,False
US DERMATOLOGY  PARTNERS,,2547785400,1300 E 6TH AVE,BELTON,TX,76513,45D2095661,2025-07-10,Compliance,0,729,,unspecified,POL,21,physician_office,False
US DERMATOLOGY PARTNERS FT WORTH HULEN,,8179212838,"2801 S HULEN STREET, SUITE 400",FORT WORTH,TX,76109,45D2096456,2025-05-29,Compliance,0,1500,,unspecified,POL,21,physician_office,False
US DERMATOLOGY PARTNERS NORTH DALLAS,,2149193150,5310 HARVEST HILL RD STE 130,DALLAS,TX,75230,45D2096462,2025-06-17,Compliance,0,235,,unspecified,POL,21,physician_office,False
DERMSOUTH PA,,7133400030,10970 SHADOW CREEK PARKWAY SUITE 340,PEARLAND,TX,77584,45D2097373,2025-02-18,Compliance,0,1500,,unspecified,POL,21,physician_office,False
"EPIPHANY DERMATOLOGY, PA",,3256462929,4100 HWY 377,BROWNWOOD,TX,76801,45D2098645,2025-07-07,Compliance,0,575,,unspecified,POL,21,physician_office,False
METROPLEX DERMATOLOGY,,8177044777,"300 W ARBROOK BLVD,  SUITE D",ARLINGTON,TX,76014,45D2098671,2025-07-24,Compliance,0,2500,,unspecified,POL,21,physician_office,False
US DERMATOLOGY PARTNERS-LONGVIEW,,9035797216,1402 N FOURTH STREET,LONGVIEW,TX,75601,45D2099201,2025-05-23,Compliance,0,920,,unspecified,POL,21,physician_office,False
"EPIPHANY DERMATOLOGY, PA",,9035092020,2639 ELKTON TRAIL,TYLER,TX,75703,45D2099355,2025-08-11,Compliance,0,240,,unspecified,POL,21,physician_office,False
WARTHAN DERMATOLOGY MOHS SKIN CANCER SURGERY,,8179238220,5751 EDWARDS RANCH RD SUITE 101,FORT WORTH,TX,76109,45D2102276,2025-09-05,Compliance,0,2400,,unspecified,POL,21,physician_office,False
HOUSTON IVF MED CENTER,,7134651211,7400 FANNIN SUITE 910,HOUSTON,TX,77054,45D2102384,2025-04-08,Compliance,0,300,,unspecified,POL,21,physician_office,False
UNITED DERMATOLOGY ASSOCIATES OF FLOWER,,4696355990,4335 WINDSOR CENTRE TRL SUITE 110,FLOWER MOUND,TX,75028,45D2103160,2025-03-07,Compliance,0,100,,unspecified,POL,21,physician_office,False
DERMSURGERY ASSOCIATES KINGWOOD LAB,,7137919966,19701 KINGWOOD DRIVE BLDG 6,KINGWOOD,TX,77339,45D2104000,2025-03-31,Compliance,0,200,,unspecified,POL,21,physician_office,False
MODERN MALE T CLINIC,,7135681175,1801 DURHAM # 4,HOUSTON,TX,77007,45D2106191,2025-12-02,Compliance,0,2000,,unspecified,POL,21,physician_office,False
"SKIN SPECIALISTS, PA",,9726496644,1101 RAINTREE CIRCLE SUITE 250,ALLEN,TX,75013,45D2107697,2025-04-09,Compliance,0,500,,unspecified,POL,21,physician_office,False
"AMERICAN ONCOLOGY PARTNERS, PA DBA ONCOLOGY",,8323331400,1920 COUNTRY PLACE PARKWAY STE 370,PEARLAND,TX,77584,45D2109070,2025-11-18,Compliance,0,0,,unspecified,POL,21,physician_office,False
"RICHARDSON DERMATOLOGY, PLLC",,8178826338,"7000 BRYANT IRIVN ROAD, SUITE 100",FORT WORTH,TX,76132,45D2111811,2026-02-17,Compliance,0,2000,,unspecified,POL,21,physician_office,False
ADVANCED DERMATOLOGY& SKIN CANCER INSTITUTE,,8067015844,4709 66TH STREET,LUBBOCK,TX,79414,45D2112931,2025-09-10,Compliance,0,750,,unspecified,POL,21,physician_office,False
"WORD DERMATOLOGY, PLLC",,9727363376,2460 NORTH I-35 SUITE 285,WAXAHACHIE,TX,75165,45D2113351,2025-08-14,Compliance,0,1400,,unspecified,POL,21,physician_office,False
PADRE DERMATOLOGY PLLC,,3618671032,14650 COMPASS ST STE 1,CORPUS CHRISTI,TX,78418,45D2118697,2025-07-30,Compliance,0,1100,,unspecified,POL,21,physician_office,False
CARLOS ROSAS MD PA,,9568317111,"704 PAREDES LINE ROAD, BUILDING A",BROWNSVILLE,TX,78521,45D2125011,2026-01-13,Compliance,0,8500,,unspecified,POL,21,physician_office,False
HILL COUNTRY DERMATOLOGY,,8308964002,711 HILL COUNTRY DR,KERRVILLE,TX,78028,45D2125438,2026-02-13,Compliance,0,700,,unspecified,POL,21,physician_office,False
SKIN UNLIMITED,,8302147060,"790 GENERATIONS DR, STE 200",NEW BRAUNFELS,TX,78130,45D2127089,2026-02-11,Compliance,0,1405,,unspecified,POL,21,physician_office,False
THE CENTER FOR CANCER AND BLOOD DISORDERS,,8177597000,800 W MAGNOLIA AVENUE,FORT WORTH,TX,76104,45D2129156,2025-04-28,Compliance,0,500,,unspecified,POL,21,physician_office,False
SKIN CARE SPECIALISTS PLLC,,8323083470,17510 W GRAND PKWY S STE 420,SUGAR LAND,TX,77479,45D2131521,2025-11-10,Compliance,0,350,,unspecified,POL,21,physician_office,False
TEXAS UROLOGY SPECIALISTS - MEDICAL CITY,,9725665400,7777 FOREST LN SUITE C-618,DALLAS,TX,75230,45D2132352,2025-08-25,Compliance,0,40000,,unspecified,POL,21,physician_office,False
BRENDA THARIAN MD PLLC,,9366472184,129 VISION PARK BLVD STE 301,SHENANDOAH,TX,77384,45D2132503,2025-09-16,Compliance,0,40000,,unspecified,POL,21,physician_office,False
DIAGNOSTIC CLINIC OF LONGVIEW,,9032328244,5002 COWHORN CREEK RD 3RD FLOOR ROOM 3157,TEXARKANA,TX,75503,45D2136836,2025-05-28,Compliance,0,9200,,unspecified,POL,21,physician_office,False
MAYS MD DBA MAYS DERMATOLOGY,,2818643376,"10907 MEMORIAL HERMANN DRIVE, SUITE 170",PEARLAND,TX,77584,45D2137767,2025-11-21,Compliance,0,100,,unspecified,POL,21,physician_office,False
WESTLAKE DERMATOLOGY & COSMETIC SURGERY,,5126173000,200 N LAKELINE BLVD SUITE A,CEDAR PARK,TX,78613,45D2138736,2026-01-15,Compliance,0,330,,unspecified,POL,21,physician_office,False
US DERMATOLOGY PARTNERS HOUSTON SOUTH,,2814940050,"1327 LAKE POINTE PKWY, STE 416",SUGAR LAND,TX,77478,45D2141099,2025-11-20,Compliance,0,2020,,unspecified,POL,21,physician_office,False
ELITE DERMATOLOGY PLLC,,2816120050,27131 FULSHEAR BEND DR,FULSHEAR,TX,77441,45D2141488,2025-07-31,Compliance,0,250,,unspecified,POL,21,physician_office,False
COMPLETE DERMATOLOGY,,2815738333,508 MEDICAL CENTER BLVD #380,CONROE,TX,77304,45D2141565,2025-04-09,Compliance,0,200,,unspecified,POL,21,physician_office,False
SOUTHEAST TEXAS DERMATOLOGY,,4097292262,8525 9TH AVE,PORT ARTHUR,TX,77642,45D2146235,2025-03-25,Compliance,0,50,,unspecified,POL,22,other_practitioner,False
SANOVA DERMATOLOGY-BEE CAVE,,5123668568,"3944 S FM 620 S, BLDG 6, SUITE 201",BEE CAVE,TX,78738,45D2148519,2025-05-09,Compliance,0,260,,unspecified,POL,21,physician_office,False
CYPRESS DERMATOLOGY,,2818953376,14930 MUESCHKE RD STE 200,CYPRESS,TX,77433,45D2150179,2025-09-29,Compliance,0,94,,unspecified,POL,21,physician_office,False
"EPIPHANY DERMATOLOGY, PA",,9725721122,2805 PRINCE GEORGE AVE,DESOTO,TX,75115,45D2150527,2025-09-18,Compliance,0,1310,,unspecified,POL,21,physician_office,False
DERMSURGERY ASSOCIATES-WILLOWBROOK,,7137919966,"18220 STATE HIGHWAY 249, SUITE 270",HOUSTON,TX,77070,45D2150709,2026-02-16,Compliance,0,500,,unspecified,POL,21,physician_office,False
"CARDIOVASCULAR ASSOCIATION, PLLC",,2814466656,18450 HWY 59 N,HUMBLE,TX,77338,45D2150723,2025-11-13,Compliance,0,17000,,unspecified,POL,22,other_practitioner,False
TEXAS COLON AND RECTAL SPECIALISTS,,2148656525,2840 KELLER SPRING RD SUITE 1104,CARROLLTON,TX,75006,45D2151931,2025-02-03,Compliance,0,10000,,unspecified,POL,21,physician_office,False
CENTER OF REPRODUCTIVE MEDICINE,,2813320073,7400 FANNIN ST STE 1180,HOUSTON,TX,77054,45D2153575,2025-03-27,Compliance,0,3470,,unspecified,POL,21,physician_office,False
ZAVALLA FAMILY MEDICAL CLINIC,,9368971002,153 BARGE RD,ZAVALLA,TX,75980,45D2154488,2025-06-05,Compliance,0,614,,unspecified,POL,21,physician_office,False
CONCIERGE DERMATOLOGY,,8172053075,405 N RIDGEWAY DRIVE SUITE G,CLEBURNE,TX,76033,45D2156583,2025-08-19,Compliance,0,175,,unspecified,POL,21,physician_office,False
ELITE DERMATOLOGY PLLC,,2816120050,4505 KINGWOOD DRIVE STE 185,KINGWOOD,TX,77345,45D2157394,2025-02-18,Compliance,0,250,,unspecified,POL,21,physician_office,False
ADVANCED GASTROENTEROLOGY ASSOCIATES OF,,2105098888,"3208 NAPIER PARK, STE 1, STATION B",SAN ANTONIO,TX,78231,45D2158876,2025-10-03,Compliance,0,5000,,unspecified,POL,21,physician_office,False
"DERMASURGERY SPECIALIST, PLLC",,8174107700,2020 WEST STATE HIGHWAY 114 SUITE 340,GRAPEVINE,TX,76051,45D2159884,2025-01-31,Compliance,0,1300,,unspecified,POL,21,physician_office,False
CENTER FOR DIGESTIVE DISEASE,,9363215440,"129 VISION PARK BLVD, SUITE 307",SHENANDOAH,TX,77384,45D2161100,2025-08-28,Compliance,0,66400,,unspecified,POL,21,physician_office,False
HOUSTON IVF-SUGAR LAND,,2818222650,16545 SOUTHWEST FREEWAY SUITE 200,SUGAR LAND,TX,77479,45D2161660,2025-01-27,Compliance,0,50,,unspecified,POL,21,physician_office,False
US DERMATOLOGY PARTNERS PLANO SURGERY CENTER,,5702334262,5030 TENNYSON PARKWAY SUITE 200,PLANO,TX,75024,45D2162777,2025-04-01,Compliance,0,35420,,unspecified,POL,21,physician_office,False
EPIDERMATOLOGY GREENBRIAR,,3468884400,4101 GREENBRIAR DR #305,HOUSTON,TX,77098,45D2163160,2025-04-02,Compliance,0,250,,unspecified,POL,21,physician_office,False
DERMATOLOGY & SKIN CANCER SURGERY CENTER,,9723909002,141 RVG PARKWAY SUITE 100,WAXAHACHIE,TX,75165,45D2163594,2025-12-03,Compliance,0,200,,unspecified,POL,21,physician_office,False
"EPIPHANY DERMATOLOGY, PA",,9723951101,"1640 FM 544, BLDG 3, SUITE 100",LEWISVILLE,TX,75056,45D2166594,2025-02-25,Compliance,0,3000,,unspecified,POL,21,physician_office,False
LUBBOCK DERMATOLOGY & SKIN CANCER CENTER,,8067967193,5103 98TH ST SUITE 200,LUBBOCK,TX,79424,45D2167858,2025-03-20,Compliance,0,3000,,unspecified,POL,21,physician_office,False
ARLINGTON GASTROENTEROLOGY SERVICES,,8174174027,2725 MATLOCK ROAD,ARLINGTON,TX,76015,45D2169720,2025-08-09,Compliance,0,1200,,unspecified,POL,21,physician_office,False
WEST TEXAS DIGESTIVE DISEASE CENTER PA,,8067884368,5115-80TH STREET,LUBBOCK,TX,79424,45D2169878,2025-03-19,Compliance,0,5200,,unspecified,POL,21,physician_office,False
TEXAS SKIN CENTER KINGWOOD,,3468884400,350 KINGWOOD MEDICAL DR STE 220,KINGWOOD,TX,77339,45D2170188,2025-02-12,Compliance,0,250,,unspecified,POL,21,physician_office,False
TEXAS SKIN CENTER PEARLAND,,3468884400,3609 BUSINESS CENTER DR #124,PEARLAND,TX,77584,45D2170193,2025-08-22,Compliance,0,250,,unspecified,POL,21,physician_office,False
"FOREFRONT DERMATOLOGY - HOUSTON, PLLC DBA ADVANCED",,2816654444,"1615 W LEAGUE CITY PKWY, STE 300",LEAGUE CITY,TX,77573,45D2170288,2025-03-04,Compliance,0,1100,,unspecified,POL,21,physician_office,False
"PDP OF TEXAS, PLLC DBA DERMATOLOGY",,4695231523,610 UPTOWN BLVD SUITE 102,CEDAR HILL,TX,75104,45D2171398,2025-08-21,Compliance,0,800,,unspecified,POL,21,physician_office,False
"LEGACY DERMATOLOGY, PLLC",,2146171778,3140 LEGACY DR SUITE 620,FRISCO,TX,75034,45D2171402,2025-08-21,Compliance,0,240,,unspecified,POL,21,physician_office,False
"GRAPEVINE TOTAL WELLNESS, PLLC",,2147145343,1000 W STATE HWY 114,GRAPEVINE,TX,76051,45D2171814,2025-07-25,Compliance,0,750,,unspecified,POL,21,physician_office,False
PREMIER PROCEDURAL DERMATOLOGY PLLC,,9793145400,"1651 ROCK PRAIRIE RD, SUITE 103",COLLEGE STATION,TX,77845,45D2172119,2025-03-14,Compliance,0,500,,unspecified,POL,21,physician_office,False
SKIN SURGERY CENTER OF HOUSTON,,7139840010,24612 KINGSLAND BLVD,KATY,TX,77494,45D2172140,2025-08-28,Compliance,0,1600,,unspecified,POL,21,physician_office,False
"UROLOGY PARTNERS OF NORTH TEXAS, PLLC",,8663678768,5005 S COOPER ST SUITE 250,ARLINGTON,TX,76017,45D2172589,2026-01-06,Compliance,0,133000,,unspecified,POL,21,physician_office,False
ELITE DERMATOLOGY,,2815015599,"20326 TOMBALL PARKWAY, SUITE #400",HOUSTON,TX,77070,45D2172775,2025-02-20,Compliance,0,250,,unspecified,POL,21,physician_office,False
"EPIPHANY DERMATOLOGY, PA",,8175291400,616 E BAILEY BOSWELL RD SUITE 100,SAGINAW,TX,76131,45D2174856,2025-09-11,Compliance,0,300,,unspecified,POL,21,physician_office,False
BAYOU CITY DERMATOLOGY,,3464370400,20320 NORTHWEST FREEWAY SUITE 700,HOUSTON,TX,77065,45D2175144,2025-06-27,Compliance,0,400,,unspecified,POL,21,physician_office,False
NIKKO DERMATOLOGY,,8326533316,27150 US-290 SUITE 100,CYPRESS,TX,77433,45D2176553,2025-05-30,Compliance,0,210,,unspecified,POL,21,physician_office,False
WESTLAKE DERMATOLOGY & COSMETIC SURGERY,,5126101000,3637 FAR WEST BLVD SUITE E,AUSTIN,TX,78731,45D2177616,2025-09-11,Compliance,0,600,,unspecified,POL,21,physician_office,False
"SKIN CARE SPECIALISTS, PLLC",,8323083470,"9225 KATY FREEWAY, STE 404",HOUSTON,TX,77024,45D2177989,2025-06-02,Compliance,0,500,,unspecified,POL,21,physician_office,False
ADVANCED SPINE AND PAIN SPECIALISTS,,2818687246,25305 INTERSTATE 45,THE WOODLANDS,TX,77380,45D2179180,2025-02-19,Compliance,0,22000,,unspecified,POL,21,physician_office,False
