name,domain,phone,address,city,state,zip,clia_number,certified_at,certificate_type,site_count,test_volume,classification_codes,segments,lab_type,cms_facility_type_code,cms_facility_type_name,russian_candidate
"COLONIAL SENIOR SERVICES, INC DBA JAMESTOWNE REHAB",,5133359611,1371 MAIN ST,HAMILTON,OH,45013,36D2119931,2025-04-29,Compliance,0,11300,,unspecified,OTHER,27,snf_nursing,False
"CSL PLASMA, INC",,3307878356,2093 ELM ROAD NE,WARREN,OH,44483,36D2136878,2025-03-13,Compliance,0,44202,,unspecified,OTHER,29,other,False
"CSL PLASMA, INC",,4405713446,28301 CHARDON ROAD,WILLOUGHBY HILLS,OH,44092,36D2163335,2026-02-11,Compliance,0,46386,,unspecified,OTHER,29,other,False
RGI MSO LLC,,3303757722,"6701 ROCKSIDE ROAD, SUITE 220",INDEPENDENCE,OH,44131,36D2173259,2025-10-21,Compliance,0,325,,unspecified,OTHER,29,other,False
"CSL PLASMA, INC",,3306614139,1104 N COURT ST,MEDINA,OH,44256,36D2221284,2025-02-03,Compliance,0,39914,,unspecified,OTHER,29,other,False
"CSL PLASMA, INC",,2342872758,3377 MAHONING AVE,YOUNGSTOWN,OH,44509,36D2226265,2025-01-23,Compliance,0,42303,,unspecified,OTHER,29,other,False
"DIRECT PATH SERVICES, PC",,2482204425,"16288 COUNTY ROAD D, DELTA HANGER C",BRYAN,OH,43506,36D2314443,2025-09-17,Compliance,0,600,,unspecified,OTHER,29,other,False
COMPLETE HEALTHCARE,,6148824343,1255 PARSONS AVENUE,COLUMBUS,OH,43206,36D2334242,2025-11-18,Accreditation,0,0,,unspecified,OTHER,29,other,False
OHIOHEALTH WESTERVILLE EMERGENCY CARE CENTER,,6147880903,"260 POLARIS PARKWAY, 1ST FLOOR EMERGENCY DEPARTMEN",WESTERVILLE,OH,43082,36D2335620,2025-12-15,Accreditation,0,0,,unspecified,OTHER,29,other,False
COMPLETE HEALTHCARE,,6148824343,339 SOUTH SANDUSKY STREET,DELAWARE,OH,43015,36D2335807,2025-12-18,Accreditation,0,0,,unspecified,OTHER,29,other,False
OSU UNIVERSITY HEALTH SERVICES,,4057447514,1202 WEST FARM ROAD,STILLWATER,OK,74078,37D0050874,2025-07-30,Compliance,0,12071,,unspecified,OTHER,26,school_student_health,False
"SOUTHERN OKLAHOMA SURGICAL CENTER, INC",,5802265000,2412 N COMMERCE,ARDMORE,OK,73401,37D0876322,2025-11-05,Compliance,0,1000,,unspecified,OTHER,02,ambulatory_surgery_center,False
BEARSKIN HEALTH CENTER,,9186782282,1 TURTLE DRIVE,WYANDOTTE,OK,74370,37D0883222,2025-05-15,Compliance,0,700,,unspecified,OTHER,29,other,False
WHITE EAGLE HEALTH CENTER,,5807652501,200 WHITE EAGLE DRIVE,PONCA CITY,OK,74601,37D0901496,2025-07-31,Compliance,0,500,,unspecified,OTHER,29,other,False
OHH OP CATH LAB-MWC,,4057361100,"8121 NATIONAL AVE, SUITE 104",MIDWEST CITY,OK,73110,37D0972650,2025-09-10,Compliance,0,1659,,unspecified,OTHER,29,other,False
OSU - CLINICAL LABORATORY,,9185611440,1111 W 17TH STREET,TULSA,OK,74107,37D1099477,2025-09-18,Compliance,0,11000,,unspecified,OTHER,29,other,False
"OU MEDICINE, INC REPRODUCTIVE HEALTH",,4052711616,"840 RESEARCH PARKWAY, SUITE 200",OKLAHOMA CITY,OK,73104,37D2012262,2025-09-24,Compliance,0,19074,,unspecified,OTHER,29,other,False
SAINT FRANCIS LAB-SOUTH MEMORIAL,,9189431060,10506 S MEMORIAL DR,TULSA,OK,74133,37D2089970,2025-10-21,Compliance,0,1355,,unspecified,OTHER,29,other,False
NGA LAB SERVICES LLC,,5012251400,"1515 N PORTER AVE, SUITE 200",NORMAN,OK,73071,37D2123513,2026-02-05,Compliance,0,1000,,unspecified,OTHER,02,ambulatory_surgery_center,False
SAINT FRANCIS LAB - OWASSO,,9182724380,11610 N 137TH E AVE,COLLINSVILLE,OK,74021,37D2149955,2026-01-08,Compliance,0,500,,unspecified,OTHER,29,other,False
OKLAHOMA ON DEMAND URGENT CARE,,9183766345,11426 N 134TH E AVE,OWASSO,OK,74055,37D2164493,2025-10-22,Compliance,0,700,,unspecified,OTHER,29,other,False
PREMIER PLUS URGENT CARE,,4056768608,2804 SW 134TH ST,OKLAHOMA CITY,OK,73170,37D2168136,2025-03-06,Compliance,0,100,,unspecified,OTHER,29,other,False
"BIOLIFE PLASMA SERVICES, LP",,9188770914,5130 S HARVARD AVE,TULSA,OK,74135,37D2219570,2026-03-11,Compliance,0,35000,,unspecified,OTHER,29,other,False
"CSL PLASMA, INC",,4056692869,5845 NW 50TH ST,WARR ACRES,OK,73122,37D2227680,2025-11-06,Compliance,0,30000,,unspecified,OTHER,29,other,False
OU HEALTH ER & URGENT CARE CZECH HALL,,4052714670,709 N CZECH HALL RD,YUKON,OK,73099,37D2247441,2025-08-08,Compliance,0,4500,,unspecified,OTHER,29,other,False
"BIOLIFE PLASMA SERVICES, LP",,4054150450,"4701 SE 15TH ST, STE 101",DEL CITY,OK,73115,37D2256055,2025-07-02,Compliance,0,35000,,unspecified,OTHER,29,other,False
OU HEALTH ER & URGENT CARE MAY AVENUE,,4052714670,3025 SW 104TH STREET,OKLAHOMA CITY,OK,73159,37D2270169,2025-10-10,Compliance,0,2750,,unspecified,OTHER,29,other,False
THERAPEUTIC LIFE CHOICES,,9188108233,1728 S CARSON AVE,TULSA,OK,74119,37D2301589,2025-03-25,Compliance,0,10000,,unspecified,OTHER,18,icf_iid,False
OU HEALTH SURGERY CENTER,,4052714700,700 NE 10TH ST,OKLAHOMA CITY,OK,73104,37D2319543,2025-09-12,Compliance,0,5245,,unspecified,OTHER,02,ambulatory_surgery_center,False
UROLOGIC SPECIALISTS OF OKLAHOMA-BARTLESVILLE,,9182480995,"3400 E FRANK PHILLIPS BLVD, STE 700",BARTLESVILLE,OK,74006,37D2325731,2025-06-19,Accreditation,0,0,,unspecified,OTHER,29,other,False
UROLOGIC SPECIALISTS OF OKLAHOMA-OWASSO,,9185052634,"12455 E 100TH ST N, STE 380",OWASSO,OK,74055,37D2325737,2025-06-19,Accreditation,0,0,,unspecified,OTHER,29,other,False
UNIVERSITY HEALTH SERVICES LABORATORY,,5413464455,1590 E 13TH AVE,EUGENE,OR,97403,38D0064851,2025-11-04,Compliance,0,13600,,unspecified,OTHER,26,school_student_health,False
DIAGNOSTIC LABORATORY - OHSU,,5034948904,2730 S MOODY AVE,PORTLAND,OR,97201,38D0713477,2025-02-27,Compliance,0,2934,,unspecified,OTHER,29,other,False
KLEIN DERMATOLOGY AND ASSOCIATES,,5034452200,5200 SW MEADOWS RD STE 250,LAKE OSWEGO,OR,97035,38D1004676,2025-01-16,Compliance,0,1165,,unspecified,OTHER,29,other,False
CENTRAL OREGON SURGICAL INSTITUTE,,5412624111,1550 NE 27TH ST SUITE 110,BEND,OR,97701,38D2157177,2026-03-17,Compliance,0,200,,unspecified,OTHER,02,ambulatory_surgery_center,False
VALLEY IMMEDIATE CARE LLC,,5417349030,10586 OR-62,EAGLE POINT,OR,97524,38D2278123,2025-02-19,Compliance,0,1479,,unspecified,OTHER,29,other,False
BIOLIFE PLASMA SERVICES LP,,5413209065,10154 SW WASHINGTON SQUARE ROAD,PORTLAND,OR,97223,38D2301491,2026-01-08,Compliance,0,49291,,unspecified,OTHER,29,other,False
GENETIC DIAGNOSTIC LABORATORY,,2155739161,"560 CLINICAL RESEARCH BLDG, 415 CURIE BLVD",PHILADELPHIA,PA,19104,39D0893887,2025-01-08,Compliance,0,971,,unspecified,OTHER,29,other,True
ABINGTON SURGICAL CENTER,,2154812345,2701 BLAIR MILL ROAD #17,WILLOW GROVE,PA,19090,39D0894217,2025-08-26,Compliance,0,1036,,unspecified,OTHER,02,ambulatory_surgery_center,False
GEISINGER WOODBINE LANE,,5702718658,16 WOODBINE LANE,DANVILLE,PA,17821,39D1033904,2025-01-14,Compliance,0,3662,,unspecified,OTHER,02,ambulatory_surgery_center,False
DERMATOLOGY & COSMETIC SURGERY CENTER PC,,4124290276,100 NORTH WREN DRIVE,PITTSBURGH,PA,15243,39D1068546,2025-08-06,Compliance,0,1000,,unspecified,OTHER,02,ambulatory_surgery_center,False
"CSL PLASMA, INC",,2155546846,101 E OLNEY AVE UNIT 10,PHILADELPHIA,PA,19120,39D2097596,2025-08-06,Compliance,0,30000,,unspecified,OTHER,29,other,False
"CSL PLASMA, INC",,2159910213,107 FRANKLIN MILLS BLVD,PHILADELPHIA,PA,19154,39D2097597,2025-07-16,Compliance,0,30000,,unspecified,OTHER,29,other,False
CSL PLASMA INC,,7177672348,2430 EASTERN BLVD,YORK,PA,17402,39D2098954,2025-11-12,Compliance,0,30000,,unspecified,OTHER,29,other,False
"CSL PLASMA, INC",,4124651136,4313 WALNUT ST,MCKEESPORT,PA,15132,39D2132144,2025-08-05,Compliance,0,30000,,unspecified,OTHER,29,other,False
"GREATER PITTSBURGH SURGERY, LLC",,4124059585,1675 ROUTE 51,JEFFERSON HILLS,PA,15025,39D2133323,2025-05-14,Compliance,0,100,,unspecified,OTHER,02,ambulatory_surgery_center,False
"CSL PLASMA, INC",,6103202370,5370 ALLENTOWN PIKE,TEMPLE,PA,19560,39D2166795,2025-06-17,Compliance,0,30000,,unspecified,OTHER,29,other,False
"CSL PLASMA, INC - STATE COLLEGE",,8148261385,265 NORTHLAND CENTER,STATE COLLEGE,PA,16803,39D2173678,2025-12-09,Compliance,0,30000,,unspecified,OTHER,29,other,False
"CSL PLASMA, INC",,4126122091,3470 WILLIAM PENN HWY,PITTSBURGH,PA,15235,39D2173681,2025-10-09,Compliance,0,31289,,unspecified,OTHER,29,other,False
"CSL PLASMA, INC",,6106242929,617 CEDAR AVENUE,YEADON,PA,19050,39D2176439,2025-12-02,Compliance,0,30000,,unspecified,OTHER,29,other,False
"CSL PLASMA, INC",,4848614242,1417 HANOVER AVE,ALLENTOWN,PA,18109,39D2189480,2025-01-02,Compliance,0,30000,,unspecified,OTHER,29,other,False
"BIOLIFE PLASMA SERVICES, LP",,4125010953,1763A S BRADDOCK AVE,PITTSBURGH,PA,15218,39D2228019,2025-09-11,Compliance,0,35000,,unspecified,OTHER,29,other,False
BIOLIFE PLASMA SERVICES LP,,4125368153,"4801 MCKNIGHT ROAD, SUITE 11",PITTSBURGH,PA,15237,39D2238324,2025-12-10,Compliance,0,42200,,unspecified,OTHER,29,other,False
"CSL PLASMA, INC",,4847665935,"4441 PENNELL ROAD SUITE B, UNIT 152A",ASTON,PA,19014,39D2238325,2025-09-23,Compliance,0,29215,,unspecified,OTHER,29,other,False
"CSL PLASMA, INC",,4454562053,"3501 CEDAR STREET, SPACE 7",PHILADELPHIA,PA,19134,39D2251783,2025-12-02,Compliance,0,30000,,unspecified,OTHER,29,other,False
NORTH SURGERY CENTER,,7249333700,"2599 WEXFORD BAYNE RD, SUITE 1401",SEWICKLEY,PA,15143,39D2308737,2025-11-04,Compliance,0,1000,,unspecified,OTHER,02,ambulatory_surgery_center,False
BIOLIFE PLASMA SERVICES LP,,2233082422,136 S 32ND STREET,CAMP HILL,PA,17011,39D2316429,2025-05-01,Compliance,0,35000,,unspecified,OTHER,29,other,False
CND LIFE SCIENCES,,4805692900,261 DICKINSON DR,READING,PA,19605,39D2329165,2026-01-21,Compliance,0,2000,,unspecified,OTHER,29,other,False
BAYAMON MEDICAL CENTER,,7877861235,"CARR NUM 2, KM11, HM 7",BAYAMON,PR,00959,40D0669892,2025-08-28,Compliance,0,0,,unspecified,OTHER,05,blood_bank,False
LABORATORIO CLINICO MUNOZ RIVERA,,7877205462,ESMERALDA 51 MUNOZ RIVERA,GUAYNABO,PR,00969,40D0689290,2025-07-10,Compliance,0,7120,,unspecified,OTHER,29,other,False
BANCO DE SANGRE HUMACAO INC,,7878506430,FONT MARTELO 255,HUMACAO,PR,00791,40D0711684,2026-02-06,Compliance,0,4871,,unspecified,OTHER,05,blood_bank,False
CENTERS FOR DISEASE CONTROL AND PREVENTION,,7877062466,1324 CALLE CANADA,SAN JUAN,PR,00920,40D0869394,2025-05-20,Compliance,0,20000,,unspecified,OTHER,29,other,False
INNO DIAGNOSTIC REFERENCE LABORATORY,,7878415150,URB INDUSTRIAL REPARADA CALLE MONTERREY # 280,PONCE,PR,00731,40D0874828,2025-02-14,Compliance,0,15633,,unspecified,OTHER,29,other,False
LABORATORIO CLINICO LORIMAR,,7878771236,"CALLE PEDRO SANTOS,  NUM 65",MOCA,PR,00676,40D0885142,2026-02-27,Compliance,0,576,,unspecified,OTHER,29,other,False
CENTRO DE SALUD FAMILIAR DE LAJAS,,7878994242,AVE LOS VETERANOS 237,LAJAS,PR,00667,40D0894133,2025-07-22,Compliance,0,13279,,unspecified,OTHER,29,other,False
CENTRO DE DIAGNOSTICO Y TRATAMIENTO,,7878961094,CALLE PAVIA FERNANDEZ 126,SAN SEBASTIAN,PR,00685,40D0951341,2025-03-06,Compliance,0,17304,,unspecified,OTHER,29,other,False
CDT-CENTRO DE SALUD MARIO CANALES TORRESOLA,,7878286025,2 CALLE ROSANTA AULET,JAYUYA,PR,00664,40D1004749,2025-01-31,Compliance,0,35800,,unspecified,OTHER,11,hmo,False
LABORATORIO CLINICO PLAZA CAYEY,,7874039116,CARR ESTATAL 1 KM 55 HM 2 CAYEY CINEMAS BUILDING,CAYEY,PR,00737,40D1079185,2025-07-10,Compliance,0,26600,,unspecified,OTHER,11,hmo,False
RIOS LABORATORY INC,,7879262851,CARR PR 109 KM 25 BO SONADOR,SAN SEBASTIAN,PR,00685,40D1079408,2025-01-24,Compliance,0,2097,,unspecified,OTHER,11,hmo,False
AMELIA CLINICAL LAB,,7879630443,AVE PONCE DE LEON NUM 59 ESQUINA MUNOZ,GUAYNABO,PR,00965,40D1085401,2025-04-10,Compliance,0,42384,,unspecified,OTHER,11,hmo,False
"CSL PLASMA PUERTO RICO, LLC",,5619123048,"4990 CALLE CANDIDO HOYOS, SUITE 190",PONCE,PR,00716,40D2277942,2025-02-26,Compliance,0,30000,,unspecified,OTHER,29,other,False
"CSL PLASMA PUERTO RICO, LLC",,9392363260,90 CALLE ALONDRA,SAN JUAN,PR,00924,40D2285282,2025-01-16,Compliance,0,30000,,unspecified,OTHER,29,other,False
"CSL PLASMA PUERTO RICO, LLC",,7872255011,PLAZA NORESTE SHOPPING CENTER CARR # 3,CANOVANAS,PR,00729,40D2286593,2025-05-09,Compliance,0,30000,,unspecified,OTHER,29,other,False
"CSL PLASMA PUERTO RICO, LLC",,7877947820,"CARR # 2, KM 16 HM 2, CARR 866, BO CANDELARIA",TOA BAJA,PR,00949,40D2288972,2025-07-15,Compliance,0,30000,,unspecified,OTHER,29,other,False
"CHILDRENS CENTER, THE",,8649418170,113 LINER DRIVE,GREENWOOD,SC,29646,42D0252966,2025-08-15,Compliance,0,1282,,unspecified,OTHER,29,other,False
SHORELINE BEHAVIORAL HEALTH SERVICES,,8433658884,2404 WISE ROAD,CONWAY,SC,29526,42D1026325,2025-12-30,Compliance,0,9075,,unspecified,OTHER,07,comprehensive_outpatient_rehab,False
"BIOLIFE PLASMA SERVICES, LP",,8647207200,1469 WOODRUFF RD,GREENVILLE,SC,29607,42D2142388,2025-10-28,Compliance,0,35000,,unspecified,OTHER,29,other,False
"CSL PLASMA, INC",,8032201441,2768 DECKER BLVD,COLUMBIA,SC,29206,42D2143515,2026-02-23,Compliance,0,30000,,unspecified,OTHER,29,other,False
SDSU STUDENT HEALTH CLINIC AND COUNSELING SERVICES,,6056884257,1440 N CAMPUS DRIVE   WELLNESS CENTER  BOX 2818,BROOKINGS,SD,57007,43D0041437,2025-08-07,Compliance,0,841,,unspecified,OTHER,26,school_student_health,False
CSL PLASMA INC,,6056005260,1555 HAINES AVENUE,RAPID CITY,SD,57701,43D2176831,2025-12-17,Compliance,0,33510,,unspecified,OTHER,29,other,False
"LABORATORY CORPORATION OF AMERICA HOLDINGS, INC",,8653059470,"11440 PARKSIDE DR, STE 203",KNOXVILLE,TN,37934,44D0714013,2025-07-23,Compliance,0,21000,,unspecified,OTHER,29,other,False
UNIV OF TN STUDENT HEALTH CENTER,,8659745619,1800 VOLUNTEER BOULEVARD,KNOXVILLE,TN,37996,44D0859151,2025-07-01,Compliance,0,17485,,unspecified,OTHER,26,school_student_health,False
STUDENT HEALTH SERVICES UNIVERSITY OF MEMPHIS,,9016783125,3770 DESOTO AVE,MEMPHIS,TN,38152,44D0893316,2025-06-16,Compliance,0,1994,,unspecified,OTHER,26,school_student_health,False
CYTOGENETIC BIODOSIMETRY LABORATORY/REACTS,,8655741040,1299 BETHEL VALLEY ROAD SC-10 ROOM 107,OAK RIDGE,TN,37830,44D1092602,2025-05-20,Compliance,0,4,,unspecified,OTHER,29,other,False
PHYSICIAN'S PLASMA ALLIANCE,,4234773168,124 OLD GRAY STATION RD,JOHNSON CITY,TN,37615,44D2003025,2026-02-02,Compliance,0,440,,unspecified,OTHER,05,blood_bank,False
"DIAGNOSTIC PATHOLOGY SERVICES, PC",,4236297688,924 SPRING CREEK RD,CHATTANOOGA,TN,37412,44D2013572,2025-03-05,Compliance,0,17,,unspecified,OTHER,02,ambulatory_surgery_center,False
ANYCARE 24,,6154442121,702 SOUTH CUMBERLAND ST,LEBANON,TN,37087,44D2065567,2025-11-26,Compliance,0,720,,unspecified,OTHER,29,other,False
"JOIN PARACHUTE, LLC",,8652526281,5072 CLINTON HWY,KNOXVILLE,TN,37912,44D2181683,2026-02-17,Compliance,0,33000,,unspecified,OTHER,29,other,False
KIDSFIRST CHILDREN'S URGENT CARE,,4236310055,329 WESLEY STREET,JOHNSON CITY,TN,37601,44D2264561,2025-01-08,Compliance,0,1500,,unspecified,OTHER,29,other,False
TEXAS STATE UNIVERSITY,,5122452161,298 STUDENT CENTER DRIVE,SAN MARCOS,TX,78666,45D0054765,2025-06-10,Compliance,0,7462,,unspecified,OTHER,26,school_student_health,False
DALLAS SURGI CENTER,,2146968828,8230 WALNUT HILL LN SUITE 808,DALLAS,TX,75231,45D0480592,2025-05-05,Compliance,0,6624,,unspecified,OTHER,02,ambulatory_surgery_center,False
WACO MCLENNAN CO PUBLIC HLTH DIST LAB,,2547505830,225 W WACO DR SUITE 209,WACO,TX,76707,45D0488551,2025-01-14,Compliance,0,27500,,unspecified,OTHER,29,other,False
UTSWMC MINERAL METABOLISM LABORATORY,,2146482249,5323 HARRY HINES BLVD J4-102,DALLAS,TX,75390,45D0659589,2025-02-27,Compliance,0,24000,,unspecified,OTHER,29,other,False
NATIONAL B VIRUS RESOURCES CENTER,,4044136560,100 PIEDMONT AVENUE SE,ATLANTA,GA,30303,45D0688950,2025-02-20,Compliance,0,9500,,unspecified,OTHER,29,other,False
CHILDREN'S MEDICAL CENTER OF DALLAS,,2144563228,1935 MEDICAL DISTRICT DRIVE,DALLAS,TX,75235,45D0692116,2026-03-12,Compliance,0,203,,unspecified,OTHER,29,other,False
SPECIAL PROCEDURES LABORATORY (SPL),,2174176410,7200 CAMBRIDGE STREET RM B10-609,HOUSTON,TX,77030,45D0698192,2026-02-18,Compliance,0,7528,,unspecified,OTHER,29,other,False
WACO GASTROENTEROLOGY ASSOCIATES PA,,2545370911,364 RICHLAND WEST CIRCLE SUITE A,WACO,TX,76712,45D0726025,2025-08-06,Compliance,0,24613,,unspecified,OTHER,29,other,False
BIO LIFE PLASMA SERVICES LLC,,9403877105,3455  QUAIL CREEK DR,DENTON,TX,76208,45D0862936,2025-12-11,Compliance,0,20752,,unspecified,OTHER,29,other,False
AUSTIN PUBLIC HEALTH,,5129725421,15 WALLER ST,AUSTIN,TX,78702,45D0890077,2025-01-15,Compliance,0,26120,,unspecified,OTHER,29,other,False
CLINICA HISPANA II,,2818978142,"9720 JONES RD, # 240",HOUSTON,TX,77065,45D0919679,2025-06-06,Compliance,0,350,,unspecified,OTHER,29,other,False
KELSEY-SEYBOLD CLINIC MAIN CAMPUS ASC,,7134420000,2727 W HOLCOMBE BLVD,HOUSTON,TX,77025,45D0967891,2025-04-16,Compliance,0,20,,unspecified,OTHER,02,ambulatory_surgery_center,False
COCKERELL DERMATOLOGY CONSULTATION,,2145305200,"2110 RESEARCH ROW, SUITE 101",DALLAS,TX,75235,45D0988704,2025-08-20,Compliance,0,1370,,unspecified,OTHER,29,other,False
MD ANDERSON CANCER CENTER MOHS UNIT,,7135633396,2130 W HOLCOMBE BLVD LSP6 2007,HOUSTON,TX,77030,45D1012980,2025-04-04,Compliance,0,805,,unspecified,OTHER,02,ambulatory_surgery_center,False
CUTANEOUS IMMUNOPATHOLOGY LABORATORY,,2146483300,6000 HARRY HINES,DALLAS,TX,75390,45D1070827,2025-09-30,Compliance,0,258,,unspecified,OTHER,29,other,False
NORTH TEXAS PATHOLOGY LABORATORIES,,9725260320,825 YELLOW JACKET LANE,ROCKWALL,TX,75087,45D1070842,2025-09-23,Compliance,0,52,,unspecified,OTHER,29,other,False
JKJ PATHOLOGY,,2812927954,"4223 RESEARCH FOREST DR, STE 500",THE WOODLANDS,TX,77380,45D1079612,2025-10-23,Compliance,0,500,,unspecified,OTHER,11,hmo,False
WEST GRAY PROPERTIES LLC DBA BELLAIRE ER,,7136600001,5302 BELLAIRE BLVD,BELLAIRE,TX,77401,45D2043149,2025-03-17,Compliance,0,17000,,unspecified,OTHER,29,other,False
TIEHH BIOTERRORISM RESPONSE LABORATORY,,8068348260,"1207 S GILBERT DRIVE, BUILDING 555",LUBBOCK,TX,79416,45D2051483,2025-09-09,Compliance,0,100,,unspecified,OTHER,29,other,False
ALTUS BAYTOWN HOSPITAL ER,,2816287300,1404 W BAKER RD,BAYTOWN,TX,77521,45D2062209,2025-07-24,Compliance,0,9600,,unspecified,OTHER,29,other,False
DALLAS IVF  MCKINNEY,,4692198210,5301 W UNIVERSITY DRIVE,MCKINNEY,TX,75071,45D2062682,2025-11-19,Compliance,0,487,,unspecified,OTHER,29,other,False
COMPLETE CARE CAMP BOWIE,,8179841026,6006 CAMP BOWIE BLVD,FORT WORTH,TX,76116,45D2064081,2025-02-04,Compliance,0,24000,,unspecified,OTHER,29,other,False
"ALTUS LAKE JACKSON, LP",,9795292000,200 OAK DRIVE SOUTH,LAKE JACKSON,TX,77566,45D2069850,2025-06-25,Compliance,0,11589,,unspecified,OTHER,29,other,False
FOSSIL CREEK COMPLETE CARE,,2104018185,"22250 BULVERDE ROAD, SUITE 120",SAN ANTONIO,TX,78261,45D2071729,2025-03-26,Compliance,0,24000,,unspecified,OTHER,29,other,False
MICHAEL A SORACE MD MOHS MICROGRAPHIC SURGERY,,8303319900,457 LANDA UNIT E,NEW BRAUNFELS,TX,78130,45D2071947,2025-06-20,Compliance,0,467,,unspecified,OTHER,29,other,False
TLC COMPLETE CARE,,3619930188,7330 SOUTH STAPLES STREET,CORPUS CHRISTI,TX,78413,45D2085618,2025-11-13,Compliance,0,24000,,unspecified,OTHER,29,other,False
"EMERGENCY CLINIC AT ALAMO HEIGHTS, THE",,2109304500,6496 N NEW BRAUNFELS AVE,SAN ANTONIO,TX,78209,45D2087705,2025-10-22,Compliance,0,36000,,unspecified,OTHER,29,other,False
KICKAPOO COMMUNITY HEALTH CENTER,,8304215917,2192 ROSITA VALLEY ROAD,EAGLE PASS,TX,78852,45D2087711,2025-09-30,Compliance,0,43539,,unspecified,OTHER,29,other,False
TERRELL URGENT CARE,,9725632911,104 LEE STREET,TERRELL,TX,75160,45D2105383,2025-09-24,Compliance,0,800,,unspecified,OTHER,29,other,False
TYLER COMPLETE CARE,,9035094499,1809 CAPITAL DRIVE,TYLER,TX,75701,45D2107705,2025-08-06,Compliance,0,24000,,unspecified,OTHER,29,other,False
VIK COMPLETE CARE WESTLAKE,,5123274243,6836 BEE CAVES RD SUITE 112,AUSTIN,TX,78746,45D2110360,2025-07-16,Compliance,0,24000,,unspecified,OTHER,29,other,False
STAR ER,,8067014141,7007 INDIANA AVE,LUBBOCK,TX,79413,45D2112898,2025-09-08,Compliance,0,24000,,unspecified,OTHER,29,other,False
"CSL PLASMA, INC",,9797641770,"2704 TEXAS AVE S, SUITE 5",COLLEGE STATION,TX,77840,45D2113871,2026-01-13,Compliance,0,30000,,unspecified,OTHER,29,other,False
CSL PLASMA INC,,8324769400,"6862 HIGHWAY 6 S, STE 124",HOUSTON,TX,77083,45D2115637,2025-11-17,Compliance,0,30000,,unspecified,OTHER,29,other,False
"CSL PLASMA, INC",,8172040291,3141 DENTON HIGHWAY,HALTOM CITY,TX,76117,45D2129181,2025-05-27,Compliance,0,30000,,unspecified,OTHER,29,other,False
CSL PLASMA INC,,8329090231,16950 ELLA BLVD SUITE 320,HOUSTON,TX,77090,45D2140718,2025-05-23,Compliance,0,30000,,unspecified,OTHER,29,other,False
"CSL PLASMA, INC",,8323272638,5740 W LITTLE YORK RD,HOUSTON,TX,77091,45D2146841,2025-05-28,Compliance,0,48599,,unspecified,OTHER,29,other,False
BIO LIFE PLASMA SERVICES LP,,5125047127,906 SETON PKWY,KYLE,TX,78640,45D2146860,2025-01-23,Compliance,0,35000,,unspecified,OTHER,29,other,False
DALLAS IVF - BUMC,,2144234032,3600 GASTON AVE SUITE 1001 BARNETT TOWER,DALLAS,TX,75246,45D2158618,2025-10-01,Compliance,0,181,,unspecified,OTHER,29,other,False
TEXAN PROCEDURE CENTER LLC,,9152883224,7924 GATEWAY  EAST BLVD SUITE #  150-J,EL PASO,TX,79915,45D2165939,2025-09-18,Compliance,0,2000,,unspecified,OTHER,02,ambulatory_surgery_center,False
"BIOLIFE PLASMA SERVICES, LP",,9405945340,1087 W MAIN ST,LEWISVILLE,TX,75067,45D2171395,2025-07-10,Compliance,0,35000,,unspecified,OTHER,29,other,False
TEXAS HEALTH SURGERY CENTER ROCKWALL,,9725260320,3144 HORIZON RD STE 120 ROOM CU,ROCKWALL,TX,75032,45D2172354,2025-08-06,Compliance,0,7,,unspecified,OTHER,29,other,False
MEMORIAL AMBULATORY SURGERY CENTER,,7137984661,"8731 KATY FREEWAY, SUITE 400",HOUSTON,TX,77024,45D2174160,2025-05-19,Compliance,0,150,,unspecified,OTHER,29,other,False
"BIOLIFE PLASMA SERVICES, LP",,8173454194,6246 RUFE SNOW DR SUITE A,NORTH RICHLAND HILLS,TX,76148,45D2177640,2025-09-29,Compliance,0,35000,,unspecified,OTHER,29,other,False
"CSL PLASMA, INC",,4694989843,801 N MCDONALD ST,MCKINNEY,TX,75069,45D2177912,2025-11-19,Compliance,0,30000,,unspecified,OTHER,29,other,False
"CSL PLASMA, INC",,8326500742,5810 BELLFORT ST SUITE C,HOUSTON,TX,77033,45D2178003,2025-04-15,Compliance,0,30000,,unspecified,OTHER,29,other,False
"BIOLIFE PLASMA SERVICES, LP",,6282473649,1455 W ARBROOK BLVD,ARLINGTON,TX,76015,45D2187073,2025-11-18,Compliance,0,35000,,unspecified,OTHER,29,other,False
"CSL PLASMA, INC",,5619123068,1946 E SOUTHEAST LOOP 323,TYLER,TX,75701,45D2193750,2026-03-18,Compliance,0,30000,,unspecified,OTHER,29,other,False
REALSKIN DERMATOLOGY,,2542657100,"6612 WOODWAY DR., BUILDING A, SUITE 2",WACO,TX,76712,45D2196860,2025-10-02,Compliance,0,300,,unspecified,OTHER,16,industrial,False
"CSL PLASMA, INC - TEMPLE 521",,2548008164,2603 THORNTON LN SUITE 120,TEMPLE,TX,76502,45D2206043,2025-07-29,Compliance,0,30000,,unspecified,OTHER,29,other,False
"CSL PLASMA, INC - AUSTIN",,7377871131,1800 E PARMER LN,AUSTIN,TX,78754,45D2225244,2025-12-02,Compliance,0,30000,,unspecified,OTHER,29,other,False
